Location,Variable,Date,Actual,Day0,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9
KORD,MaxPoP,2016-08-15,76,58,44,10,41,38,15,6,21,34,43
KORD,MaxPoP,2016-08-16,75,46,58,49,38,43,42,15,18,10,12
KORD,MaxPoP,2016-08-17,24,47,54,52,56,55,24,17,12,14,30
KORD,MaxPoP,2016-08-18,58,38,33,46,42,35,54,34,50,22,42
KORD,MaxPoP,2016-08-19,83,85,47,58,31,52,58,34,34,32,30
KORD,MaxPoP,2016-08-20,96,82,83,85,94,90,80,58,58,58,56
KORD,MaxPoP,2016-08-21,5,8,7,24,15,72,16,24,30,58,37
KORD,MaxPoP,2016-08-22,0,5,7,6,6,9,11,12,24,11,50
KORD,MaxPoP,2016-08-23,15,15,7,7,6,7,9,12,51,51,24
KORD,MaxPoP,2016-08-24,99,69,67,73,58,58,58,58,13,44,9
KORD,MaxPoP,2016-08-25,77,77,72,88,84,58,45,58,42,43,22
KORD,MaxPoP,2016-08-26,58,4,6,7,24,5,9,10,32,39,24
KORD,MaxPoP,2016-08-27,90,58,58,58,58,56,24,58,15,24,58
KORD,MaxPoP,2016-08-28,15,18,24,37,46,58,21,44,58,24,58
KORD,MaxPoP,2016-08-29,59,16,16,41,30,13,52,39,34,24,46
KORD,MaxPoP,2016-08-30,90,61,58,42,58,58,15,33,34,58,38
KORD,MaxPoP,2016-08-31,15,18,43,58,37,24,57,18,38,24,58
KORD,MaxPoP,2016-09-01,44,36,24,10,21,6,17,24,22,22,47
KORD,MaxPoP,2016-09-02,7,6,13,7,8,7,8,21,39,22,50
KORD,MaxPoP,2016-09-03,6,8,8,7,8,8,8,19,24,58,58
KORD,MaxPoP,2016-09-04,8,8,8,7,8,7,8,15,30,58,34
KORD,MaxPoP,2016-09-05,6,18,6,6,5,5,14,24,30,58,34
KORD,MaxPoP,2016-09-06,15,16,37,31,24,9,11,35,58,24,58
KORD,MaxPoP,2016-09-07,58,89,58,52,58,58,58,36,58,58,41
KORD,MaxPoP,2016-09-08,81,83,56,58,72,58,58,32,40,58,46
KORD,MaxPoP,2016-09-09,39,39,22,81,52,59,58,44,58,30,58
KORD,MaxPoP,2016-09-10,63,50,41,58,77,31,58,42,58,58,58
KORD,MaxPoP,2016-09-11,1,5,8,6,5,5,7,19,18,58,48
KORD,MaxPoP,2016-09-12,6,7,6,6,7,36,22,24,32,35,24
KORD,MaxPoP,2016-09-13,46,46,44,32,58,58,42,35,40,58,58
KORD,MaxPoP,2016-09-14,40,45,42,70,58,47,58,41,55,17,58
KORD,MaxPoP,2016-09-15,0,6,8,10,8,12,7,9,9,22,24
KORD,MaxPoP,2016-09-16,73,54,79,95,77,70,58,12,24,24,55
KORD,MaxPoP,2016-09-17,67,62,48,42,49,75,65,53,58,24,58
KORD,MaxPoP,2016-09-18,0,8,9,8,7,9,11,24,32,33,58
KORD,MaxPoP,2016-09-19,15,41,52,90,58,8,9,20,14,12,40
KORD,MaxPoP,2016-09-20,67,46,33,34,16,13,20,21,15,9,57
KORD,MaxPoP,2016-09-21,96,40,34,15,16,58,24,16,20,16,31
KORD,MaxPoP,2016-09-22,35,15,15,40,13,32,58,35,24,24,58
KORD,MaxPoP,2016-09-23,19,34,33,23,24,39,58,24,58,24,24
KORD,MaxPoP,2016-09-24,9,20,10,10,10,24,36,19,24,58,41
KORD,MaxPoP,2016-09-25,15,80,86,83,40,54,9,40,58,58,46
KORD,MaxPoP,2016-09-26,62,24,8,62,79,45,57,68,58,22,13
KORD,MaxPoP,2016-09-27,15,72,32,33,3,7,31,37,14,16,38
KORD,MaxPoP,2016-09-28,71,50,73,51,30,6,9,58,42,21,9
KORD,MaxPoP,2016-09-29,72,64,45,30,9,9,7,11,24,53,37
KORD,MaxPoP,2016-09-30,60,75,77,77,58,22,8,7,14,58,48
KORD,MaxPoP,2016-10-01,87,90,73,57,75,43,48,8,7,22,58
KORD,MaxPoP,2016-10-02,31,35,20,23,15,15,30,46,7,12,15
KORD,MaxPoP,2016-10-03,11,9,9,8,9,8,7,11,30,10,7
KORD,MaxPoP,2016-10-04,9,7,16,10,5,7,9,8,9,33,21
KORD,MaxPoP,2016-10-05,17,37,22,24,35,58,24,24,54,24,24
KORD,MaxPoP,2016-10-06,97,41,54,45,80,58,58,24,24,24,60
KORD,MaxPoP,2016-10-07,15,31,15,50,37,65,44,14,18,19,15
KORD,MaxPoP,2016-10-08,2,2,5,4,15,32,14,31,14,4,9
KORD,MaxPoP,2016-10-09,6,8,5,7,5,6,5,6,14,12,6
KORD,MaxPoP,2016-10-10,7,5,6,13,7,6,24,7,9,13,31
KORD,MaxPoP,2016-10-11,15,15,24,15,24,30,45,6,24,14,24
KORD,MaxPoP,2016-10-12,84,80,79,83,58,72,56,24,13,7,33
KORD,MaxPoP,2016-10-13,15,5,6,5,6,3,37,57,9,6,7
KORD,MaxPoP,2016-10-14,7,8,7,7,7,9,24,35,58,58,20
KORD,MaxPoP,2016-10-15,16,17,37,42,84,85,66,13,21,58,7
KORD,MaxPoP,2016-10-16,97,81,72,58,87,74,63,74,58,21,58
KORD,MaxPoP,2016-10-17,21,15,24,30,41,58,71,35,21,24,24
KORD,MaxPoP,2016-10-18,19,11,6,8,8,3,58,73,58,10,31
KORD,MaxPoP,2016-10-19,6,36,24,37,54,10,8,38,23,12,6
KORD,MaxPoP,2016-10-20,nan,nan,24,31,54,58,33,24,42,58,24
KORD,MaxPoP,2016-10-21,nan,nan,nan,4,24,4,13,32,19,24,58
KORD,MaxPoP,2016-10-22,nan,nan,nan,nan,6,58,4,8,15,12,18
KORD,MaxPoP,2016-10-23,5,nan,nan,nan,nan,7,21,8,10,19,16
KORD,MaxPoP,2016-10-24,6,6,nan,nan,nan,nan,7,30,5,6,37
KORD,MaxPoP,2016-10-25,53,31,47,nan,nan,nan,nan,15,58,58,4
KORD,MaxPoP,2016-10-26,98,99,98,98,nan,nan,nan,nan,58,58,44
KORD,MaxPoP,2016-10-27,24,16,17,24,34,nan,nan,nan,nan,57,58
KORD,MaxPoP,2016-10-28,9,7,8,8,30,24,nan,nan,nan,nan,58
KORD,MaxPoP,2016-10-29,31,24,50,58,24,10,51,nan,nan,nan,nan
KORD,MaxPoP,2016-10-30,69,37,74,75,79,32,45,68,nan,nan,nan
KORD,MaxPoP,2016-10-31,14,8,8,7,8,8,10,22,6,nan,nan
KORD,MaxPoP,2016-11-01,30,24,38,15,16,11,5,15,16,43,nan
KORD,MaxPoP,2016-11-02,79,94,87,97,58,58,35,23,22,9,18
KORD,MaxPoP,2016-11-03,8,8,24,63,75,58,58,58,37,56,24
KORD,MaxPoP,2016-11-04,8,9,15,9,8,8,11,15,8,18,36
KORD,MaxPoP,2016-11-05,6,7,8,7,7,6,8,8,19,19,24
KORD,MaxPoP,2016-11-06,7,nan,8,8,8,8,8,7,8,6,20
KORD,MaxPoP,2016-11-07,15,7,nan,7,7,6,9,21,8,16,10
KORD,MaxPoP,2016-11-08,50,36,80,nan,36,16,56,32,58,46,14
KORD,MaxPoP,2016-11-09,5,4,6,6,nan,8,9,7,13,15,21
KORD,MaxPoP,2016-11-10,3,4,3,4,5,nan,4,8,9,8,15
KORD,MaxPoP,2016-11-11,9,15,13,5,5,6,nan,2,11,6,14
KORD,MaxPoP,2016-11-12,8,7,17,7,7,5,3,nan,4,7,10
KORD,MaxPoP,2016-11-13,3,nan,4,4,3,3,3,3,nan,6,5
KORD,MaxPoP,2016-11-14,5,9,nan,8,8,7,15,42,17,nan,34
KORD,MaxPoP,2016-11-15,9,nan,17,nan,16,48,33,41,58,17,nan
KORD,MaxPoP,2016-11-16,8,nan,nan,8,nan,7,11,7,5,40,12
KORD,MaxPoP,2016-11-17,7,5,nan,nan,6,nan,6,7,14,6,24
KORD,MaxPoP,2016-11-18,87,52,62,nan,nan,39,nan,24,33,58,43
KORD,MaxPoP,2016-11-19,33,6,20,24,nan,nan,11,nan,22,9,44
KORD,MaxPoP,2016-11-20,1,3,1,2,1,nan,nan,1,nan,10,8
KORD,MaxPoP,2016-11-21,6,4,6,4,5,4,nan,nan,3,nan,12
KORD,MaxPoP,2016-11-22,59,64,85,93,95,83,75,nan,nan,48,nan
KORD,MaxPoP,2016-11-23,92,81,54,80,92,93,83,74,nan,nan,47
KORD,MaxPoP,2016-11-24,8,13,9,9,8,8,24,7,17,nan,nan
KORD,MaxPoP,2016-11-25,11,17,15,9,36,42,50,7,17,53,nan
KORD,MaxPoP,2016-11-26,11,8,8,8,9,8,8,17,16,55,47
KORD,MaxPoP,2016-11-27,93,73,35,46,92,43,76,24,42,35,50
KORD,MaxPoP,2016-11-28,99,99,100,98,91,92,78,65,30,24,24
KORD,MaxPoP,2016-11-29,8,15,15,96,59,91,39,31,41,58,58
KORD,MaxPoP,2016-11-30,9,nan,13,24,14,12,11,23,14,18,58
KORD,MaxPoP,2016-12-01,40,33,nan,24,14,11,6,20,12,16,46
KORD,MaxPoP,2016-12-02,10,17,13,nan,6,6,8,11,13,6,6
KORD,MaxPoP,2016-12-03,5,4,5,5,nan,7,4,7,7,18,37
KORD,MaxPoP,2016-12-04,99,nan,91,69,76,nan,66,44,38,12,24
KORD,MaxPoP,2016-12-05,21,23,nan,9,19,15,nan,61,10,10,24
KORD,MaxPoP,2016-12-06,9,9,9,nan,17,92,69,nan,33,23,58
KORD,MaxPoP,2016-12-07,5,5,5,33,nan,30,58,58,nan,58,23
KORD,MaxPoP,2016-12-08,49,15,6,6,48,nan,31,56,58,nan,58
KORD,MaxPoP,2016-12-09,15,15,7,7,7,6,nan,3,3,10,nan
KORD,MaxPoP,2016-12-10,92,67,79,77,64,46,24,nan,15,22,21
KORD,MaxPoP,2016-12-11,97,86,96,86,65,80,78,39,nan,18,58
KORD,MaxPoP,2016-12-12,18,8,58,24,57,74,61,24,58,nan,56
KORD,MaxPoP,2016-12-13,36,24,8,30,24,32,73,38,24,20,nan
KORD,MaxPoP,2016-12-14,8,4,6,7,5,12,24,11,24,20,41
KORD,MaxPoP,2016-12-15,5,6,24,7,6,6,5,37,15,17,41
